,id,season,city,date,home_team,away_team,toss_winner,toss_decision,venue,winner,weight_home,weight_away,totMatch_home,totMatch_away,playerPtsSum_home,playerPtsSum_away
386,387,2013,Chennai,14-05-2013,CSK,DD,CSK,bat,"MA Chidambaram Stadium, Chepauk",home,117.2777778,90.8125,18,16,2111,1453
387,388,2013,Mumbai,15-05-2013,MI,RR,RR,field,Wankhede Stadium,home,117.15789469999999,109.2777778,19,18,2226,1967
388,389,2013,Chandigarh,06-05-2013,RCB,KXIP,KXIP,field,"Punjab Cricket Association Stadium, Mohali",away,112.9375,94.25,16,16,1807,1508
389,390,2013,Hyderabad,17-05-2013,SH,RR,SH,bat,"Rajiv Gandhi International Stadium, Uppal",home,110.76470590000001,109.2777778,17,18,1883,1967
390,391,2013,Dharamsala,18-05-2013,KXIP,MI,MI,field,Himachal Pradesh Cricket Association Stadium,home,94.25,117.15789469999999,16,19,1508,2226
391,392,2013,Pune,19-05-2013,PW,DD,PW,bat,Subrata Roy Sahara Stadium,home,90.375,90.8125,16,16,1446,1453
392,393,2013,Bangalore,18-05-2013,RCB,CSK,CSK,field,M Chinnaswamy Stadium,home,112.9375,117.2777778,16,18,1807,2111
393,394,2013,Hyderabad,19-05-2013,KKR,SH,KKR,bat,"Rajiv Gandhi International Stadium, Uppal",away,101.1875,110.76470590000001,16,17,1619,1883
394,395,2013,Delhi,21-05-2013,CSK,MI,CSK,bat,Feroz Shah Kotla,home,117.2777778,117.15789469999999,18,19,2111,2226
395,396,2013,Delhi,22-05-2013,SH,RR,SH,bat,Feroz Shah Kotla,away,110.76470590000001,109.2777778,17,18,1883,1967
396,397,2013,Kolkata,24-05-2013,RR,MI,RR,bat,Eden Gardens,away,109.2777778,117.15789469999999,18,19,1967,2226
397,398,2013,Kolkata,26-05-2013,MI,CSK,MI,bat,Eden Gardens,home,117.15789469999999,117.2777778,19,18,2226,2111
398,399,2014,Abu Dhabi,16-04-2014,KKR,MI,KKR,bat,Sheikh Zayed Stadium,home,107.4375,94.86666667,16,15,1719,1423
399,400,2014,Sharjah,17-04-2014,DD,RCB,RCB,field,Sharjah Cricket Stadium,away,79.71428571,102.57142859999999,14,14,1116,1436
400,401,2014,Abu Dhabi,18-04-2014,CSK,KXIP,CSK,bat,Sheikh Zayed Stadium,away,115.5,119.4705882,16,17,1848,2031
401,402,2014,Abu Dhabi,18-04-2014,SH,RR,RR,field,Sheikh Zayed Stadium,away,107.2142857,99.28571429,14,14,1501,1390
402,403,2014,,19-04-2014,MI,RCB,RCB,field,Dubai International Cricket Stadium,away,94.86666667,102.57142859999999,15,14,1423,1436
403,404,2014,,19-04-2014,KKR,DD,KKR,bat,Dubai International Cricket Stadium,away,107.4375,79.71428571,16,14,1719,1116
404,405,2014,Sharjah,20-04-2014,RR,KXIP,KXIP,field,Sharjah Cricket Stadium,away,99.28571429,119.4705882,14,17,1390,2031
405,406,2014,Abu Dhabi,21-04-2014,CSK,DD,CSK,bat,Sheikh Zayed Stadium,home,115.5,79.71428571,16,14,1848,1116
406,407,2014,Sharjah,22-04-2014,KXIP,SH,SH,field,Sharjah Cricket Stadium,home,119.4705882,107.2142857,17,14,2031,1501
407,408,2014,,23-04-2014,CSK,RR,RR,field,Dubai International Cricket Stadium,home,115.5,99.28571429,16,14,1848,1390
408,409,2014,Sharjah,24-04-2014,KKR,RCB,RCB,field,Sharjah Cricket Stadium,home,107.4375,102.57142859999999,16,14,1719,1436
409,410,2014,,25-04-2014,SH,DD,SH,bat,Dubai International Cricket Stadium,home,107.2142857,79.71428571,14,14,1501,1116
410,411,2014,,25-04-2014,MI,CSK,MI,bat,Dubai International Cricket Stadium,away,94.86666667,115.5,15,16,1423,1848
411,412,2014,Abu Dhabi,26-04-2014,RCB,RR,RR,field,Sheikh Zayed Stadium,away,102.57142859999999,99.28571429,14,14,1436,1390
412,413,2014,Abu Dhabi,26-04-2014,KXIP,KKR,KKR,field,Sheikh Zayed Stadium,home,119.4705882,107.4375,17,16,2031,1719
413,414,2014,Sharjah,27-04-2014,MI,DD,MI,bat,Sharjah Cricket Stadium,away,94.86666667,79.71428571,15,14,1423,1116
414,415,2014,Sharjah,27-04-2014,SH,CSK,SH,bat,Sharjah Cricket Stadium,away,107.2142857,115.5,14,16,1501,1848
415,416,2014,,28-04-2014,RCB,KXIP,KXIP,field,Dubai International Cricket Stadium,away,102.57142859999999,119.4705882,14,17,1436,2031
416,417,2014,Abu Dhabi,29-04-2014,RR,KKR,RR,bat,Sheikh Zayed Stadium,home,99.28571429,107.4375,14,16,1390,1719
417,418,2014,,30-04-2014,SH,MI,MI,field,Dubai International Cricket Stadium,home,107.2142857,94.86666667,14,15,1501,1423
418,419,2014,Ranchi,02-05-2014,CSK,KKR,CSK,bat,JSCA International Stadium Complex,home,115.5,107.4375,16,16,1848,1719
419,420,2014,Mumbai,03-05-2014,KXIP,MI,KXIP,bat,Wankhede Stadium,away,119.4705882,94.86666667,17,15,2031,1423
420,421,2014,Delhi,03-05-2014,DD,RR,RR,field,Feroz Shah Kotla,away,79.71428571,99.28571429,14,14,1116,1390
421,422,2014,Bangalore,04-05-2014,SH,RCB,RCB,field,M Chinnaswamy Stadium,away,107.2142857,102.57142859999999,14,14,1501,1436
422,423,2014,Ahmedabad,05-05-2014,RR,KKR,KKR,field,"Sardar Patel Stadium, Motera",home,99.28571429,107.4375,14,16,1390,1719
423,424,2014,Delhi,05-05-2014,DD,CSK,CSK,field,Feroz Shah Kotla,away,79.71428571,115.5,14,16,1116,1848
424,425,2014,Mumbai,06-05-2014,MI,RCB,RCB,field,Wankhede Stadium,home,94.86666667,102.57142859999999,15,14,1423,1436
425,426,2014,Delhi,07-05-2014,DD,KKR,DD,bat,Feroz Shah Kotla,away,79.71428571,107.4375,14,16,1116,1719
426,427,2014,Cuttack,07-05-2014,KXIP,CSK,CSK,field,Barabati Stadium,home,119.4705882,115.5,17,16,2031,1848
427,428,2014,Ahmedabad,08-05-2014,SH,RR,RR,field,"Sardar Patel Stadium, Motera",home,107.2142857,99.28571429,14,14,1501,1390
428,429,2014,Bangalore,09-05-2014,KXIP,RCB,RCB,field,M Chinnaswamy Stadium,home,119.4705882,102.57142859999999,17,14,2031,1436
429,430,2014,Delhi,10-05-2014,DD,SH,SH,field,Feroz Shah Kotla,away,79.71428571,107.2142857,14,14,1116,1501
430,431,2014,Mumbai,10-05-2014,MI,CSK,CSK,field,Wankhede Stadium,away,94.86666667,115.5,15,16,1423,1848
431,432,2014,Cuttack,11-05-2014,KXIP,KKR,KKR,field,Barabati Stadium,away,119.4705882,107.4375,17,16,2031,1719
432,433,2014,Bangalore,11-05-2014,RCB,RR,RCB,bat,M Chinnaswamy Stadium,away,102.57142859999999,99.28571429,14,14,1436,1390
433,434,2014,Hyderabad,12-05-2014,SH,MI,SH,bat,"Rajiv Gandhi International Stadium, Uppal",away,107.2142857,94.86666667,14,15,1501,1423
434,435,2014,Ranchi,13-05-2014,RR,CSK,RR,bat,JSCA International Stadium Complex,away,99.28571429,115.5,14,16,1390,1848
435,436,2014,Bangalore,13-05-2014,RCB,DD,DD,field,M Chinnaswamy Stadium,home,102.57142859999999,79.71428571,14,14,1436,1116
436,437,2014,Hyderabad,14-05-2014,SH,KXIP,KXIP,field,"Rajiv Gandhi International Stadium, Uppal",away,107.2142857,119.4705882,14,17,1501,2031
437,438,2014,Cuttack,14-05-2014,MI,KKR,KKR,field,Barabati Stadium,away,94.86666667,107.4375,15,16,1423,1719
438,439,2014,Ahmedabad,15-05-2014,RR,DD,DD,field,"Sardar Patel Stadium, Motera",home,99.28571429,79.71428571,14,14,1390,1116
439,440,2014,Ranchi,18-05-2014,CSK,RCB,CSK,bat,JSCA International Stadium Complex,away,115.5,102.57142859999999,16,14,1848,1436
440,441,2014,Hyderabad,18-05-2014,SH,KKR,SH,bat,"Rajiv Gandhi International Stadium, Uppal",away,107.2142857,107.4375,14,16,1501,1719
441,442,2014,Ahmedabad,19-05-2014,MI,RR,MI,bat,"Sardar Patel Stadium, Motera",home,94.86666667,99.28571429,15,14,1423,1390
442,443,2014,Delhi,19-05-2014,DD,KXIP,KXIP,field,Feroz Shah Kotla,away,79.71428571,119.4705882,14,17,1116,2031
443,444,2014,Hyderabad,20-05-2014,RCB,SH,RCB,bat,"Rajiv Gandhi International Stadium, Uppal",away,102.57142859999999,107.2142857,14,14,1436,1501
444,445,2014,Kolkata,20-05-2014,CSK,KKR,KKR,field,Eden Gardens,away,115.5,107.4375,16,16,1848,1719
445,446,2014,Chandigarh,21-05-2014,KXIP,MI,MI,field,"Punjab Cricket Association Stadium, Mohali",away,119.4705882,94.86666667,17,15,2031,1423
446,447,2014,Kolkata,22-05-2014,KKR,RCB,RCB,field,Eden Gardens,home,107.4375,102.57142859999999,16,14,1719,1436
447,448,2014,Ranchi,22-05-2014,CSK,SH,SH,field,JSCA International Stadium Complex,away,115.5,107.2142857,16,14,1848,1501
448,449,2014,Mumbai,23-05-2014,MI,DD,DD,field,Wankhede Stadium,home,94.86666667,79.71428571,15,14,1423,1116
449,450,2014,Chandigarh,23-05-2014,KXIP,RR,RR,field,"Punjab Cricket Association Stadium, Mohali",home,119.4705882,99.28571429,17,14,2031,1390
450,451,2014,Bangalore,24-05-2014,RCB,CSK,CSK,field,M Chinnaswamy Stadium,away,102.57142859999999,115.5,14,16,1436,1848
451,452,2014,Kolkata,24-05-2014,SH,KKR,KKR,field,Eden Gardens,away,107.2142857,107.4375,14,16,1501,1719
452,453,2014,Chandigarh,25-05-2014,DD,KXIP,KXIP,field,"Punjab Cricket Association Stadium, Mohali",away,79.71428571,119.4705882,14,17,1116,2031
453,454,2014,Mumbai,25-05-2014,RR,MI,MI,field,Wankhede Stadium,away,99.28571429,94.86666667,14,15,1390,1423
454,455,2014,Kolkata,27-05-2014,KKR,KXIP,KXIP,field,Eden Gardens,home,107.4375,119.4705882,16,17,1719,2031
455,456,2014,Mumbai,28-05-2014,MI,CSK,CSK,field,Brabourne Stadium,away,94.86666667,115.5,15,16,1423,1848
456,457,2014,Mumbai,30-05-2014,KXIP,CSK,CSK,field,Wankhede Stadium,home,119.4705882,115.5,17,16,2031,1848
457,458,2014,Bangalore,01-06-2014,KXIP,KKR,KKR,field,M Chinnaswamy Stadium,away,119.4705882,107.4375,17,16,2031,1719
458,459,2015,Kolkata,08-04-2015,MI,KKR,KKR,field,Eden Gardens,away,121.8125,114.07692309999999,16,13,1949,1483
459,460,2015,Chennai,09-04-2015,CSK,DD,DD,field,"MA Chidambaram Stadium, Chepauk",home,125.29411759999999,100.7142857,17,14,2130,1410
460,461,2015,Pune,10-04-2015,RR,KXIP,KXIP,field,Maharashtra Cricket Association Stadium,home,106.07142859999999,93.5,14,14,1485,1309
461,462,2015,Chennai,11-04-2015,CSK,SH,CSK,bat,"MA Chidambaram Stadium, Chepauk",home,125.29411759999999,102.57142859999999,17,14,2130,1436
462,463,2015,Kolkata,11-04-2015,KKR,RCB,RCB,field,Eden Gardens,away,114.07692309999999,104.875,13,16,1483,1678
463,464,2015,Delhi,12-04-2015,DD,RR,RR,field,Feroz Shah Kotla,away,100.7142857,106.07142859999999,14,14,1410,1485
464,465,2015,Mumbai,12-04-2015,KXIP,MI,MI,field,Wankhede Stadium,home,93.5,121.8125,14,16,1309,1949
465,466,2015,Bangalore,13-04-2015,RCB,SH,SH,field,M Chinnaswamy Stadium,away,104.875,102.57142859999999,16,14,1678,1436
466,467,2015,Ahmedabad,14-04-2015,MI,RR,MI,bat,"Sardar Patel Stadium, Motera",away,121.8125,106.07142859999999,16,14,1949,1485
467,468,2015,Kolkata,30-04-2015,CSK,KKR,KKR,field,Eden Gardens,away,125.29411759999999,114.07692309999999,17,13,2130,1483
468,469,2015,Pune,15-04-2015,KXIP,DD,KXIP,bat,Maharashtra Cricket Association Stadium,away,93.5,100.7142857,14,14,1309,1410
469,470,2015,Visakhapatnam,16-04-2015,SH,RR,RR,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,away,102.57142859999999,106.07142859999999,14,14,1436,1485
470,471,2015,Mumbai,17-04-2015,MI,CSK,MI,bat,Wankhede Stadium,away,121.8125,125.29411759999999,16,17,1949,2130
471,472,2015,Visakhapatnam,18-04-2015,DD,SH,DD,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,home,100.7142857,102.57142859999999,14,14,1410,1436
472,473,2015,Pune,18-04-2015,KXIP,KKR,KKR,field,Maharashtra Cricket Association Stadium,away,93.5,114.07692309999999,14,13,1309,1483
473,474,2015,Ahmedabad,19-04-2015,CSK,RR,CSK,bat,"Sardar Patel Stadium, Motera",away,125.29411759999999,106.07142859999999,17,14,2130,1485
474,475,2015,Bangalore,19-04-2015,MI,RCB,RCB,field,M Chinnaswamy Stadium,home,121.8125,104.875,16,16,1949,1678
475,476,2015,Delhi,20-04-2015,DD,KKR,KKR,field,Feroz Shah Kotla,away,100.7142857,114.07692309999999,14,13,1410,1483
476,477,2015,Ahmedabad,21-04-2015,RR,KXIP,KXIP,field,"Sardar Patel Stadium, Motera",away,106.07142859999999,93.5,14,14,1485,1309
477,478,2015,Visakhapatnam,22-04-2015,SH,KKR,KKR,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,home,102.57142859999999,114.07692309999999,14,13,1436,1483
478,479,2015,Bangalore,22-04-2015,CSK,RCB,RCB,field,M Chinnaswamy Stadium,home,125.29411759999999,104.875,17,16,2130,1678
479,480,2015,Delhi,23-04-2015,DD,MI,MI,field,Feroz Shah Kotla,home,100.7142857,121.8125,14,16,1410,1949
480,481,2015,Ahmedabad,24-04-2015,RR,RCB,RCB,field,"Sardar Patel Stadium, Motera",away,106.07142859999999,104.875,14,16,1485,1678
481,482,2015,Mumbai,25-04-2015,MI,SH,MI,bat,Wankhede Stadium,home,121.8125,102.57142859999999,16,14,1949,1436
482,483,2015,Chennai,25-04-2015,CSK,KXIP,CSK,bat,"MA Chidambaram Stadium, Chepauk",home,125.29411759999999,93.5,17,14,2130,1309
483,484,2015,Delhi,26-04-2015,DD,RCB,RCB,field,Feroz Shah Kotla,away,100.7142857,104.875,14,16,1410,1678
484,485,2015,Chandigarh,27-04-2015,SH,KXIP,KXIP,field,"Punjab Cricket Association Stadium, Mohali",home,102.57142859999999,93.5,14,14,1436,1309
485,486,2015,Kolkata,07-05-2015,KKR,DD,KKR,bat,Eden Gardens,home,114.07692309999999,100.7142857,13,14,1483,1410
486,487,2015,Bangalore,29-04-2015,RCB,RR,RR,field,M Chinnaswamy Stadium,,104.875,106.07142859999999,16,14,1678,1485
487,488,2015,Chennai,28-04-2015,CSK,KKR,KKR,field,"MA Chidambaram Stadium, Chepauk",home,125.29411759999999,114.07692309999999,17,13,2130,1483
488,489,2015,Delhi,01-05-2015,KXIP,DD,DD,field,Feroz Shah Kotla,away,93.5,100.7142857,14,14,1309,1410
489,490,2015,Mumbai,01-05-2015,MI,RR,RR,field,Wankhede Stadium,home,121.8125,106.07142859999999,16,14,1949,1485
490,491,2015,Bangalore,02-05-2015,KKR,RCB,RCB,field,M Chinnaswamy Stadium,away,114.07692309999999,104.875,13,16,1483,1678
491,492,2015,Hyderabad,02-05-2015,SH,CSK,CSK,field,"Rajiv Gandhi International Stadium, Uppal",home,102.57142859999999,125.29411759999999,14,17,1436,2130
492,493,2015,Chandigarh,03-05-2015,MI,KXIP,MI,bat,"Punjab Cricket Association Stadium, Mohali",home,121.8125,93.5,16,14,1949,1309
493,494,2015,Mumbai,03-05-2015,RR,DD,DD,field,Brabourne Stadium,home,106.07142859999999,100.7142857,14,14,1485,1410
494,495,2015,Chennai,04-05-2015,CSK,RCB,CSK,bat,"MA Chidambaram Stadium, Chepauk",home,125.29411759999999,104.875,17,16,2130,1678
495,496,2015,Kolkata,04-05-2015,KKR,SH,SH,field,Eden Gardens,home,114.07692309999999,102.57142859999999,13,14,1483,1436
496,497,2015,Mumbai,05-05-2015,DD,MI,DD,bat,Wankhede Stadium,away,100.7142857,121.8125,14,16,1410,1949
497,498,2015,Bangalore,06-05-2015,RCB,KXIP,KXIP,field,M Chinnaswamy Stadium,home,104.875,93.5,16,14,1678,1309
498,499,2015,Mumbai,07-05-2015,SH,RR,RR,field,Brabourne Stadium,home,102.57142859999999,106.07142859999999,14,14,1436,1485
499,500,2015,Chennai,08-05-2015,CSK,MI,CSK,bat,"MA Chidambaram Stadium, Chepauk",away,125.29411759999999,121.8125,17,16,2130,1949
500,501,2015,Kolkata,09-05-2015,KXIP,KKR,KXIP,bat,Eden Gardens,away,93.5,114.07692309999999,14,13,1309,1483
501,502,2015,Raipur,09-05-2015,SH,DD,SH,bat,Shaheed Veer Narayan Singh International Stadium,home,102.57142859999999,100.7142857,14,14,1436,1410
502,503,2015,Mumbai,10-05-2015,RCB,MI,RCB,bat,Wankhede Stadium,home,104.875,121.8125,16,16,1678,1949
503,504,2015,Chennai,10-05-2015,CSK,RR,CSK,bat,"MA Chidambaram Stadium, Chepauk",home,125.29411759999999,106.07142859999999,17,14,2130,1485
504,505,2015,Hyderabad,11-05-2015,SH,KXIP,SH,bat,"Rajiv Gandhi International Stadium, Uppal",home,102.57142859999999,93.5,14,14,1436,1309
505,506,2015,Raipur,12-05-2015,CSK,DD,CSK,bat,Shaheed Veer Narayan Singh International Stadium,away,125.29411759999999,100.7142857,17,14,2130,1410
506,507,2015,Chandigarh,13-05-2015,KXIP,RCB,RCB,field,"Punjab Cricket Association Stadium, Mohali",home,93.5,104.875,14,16,1309,1678
507,508,2015,Mumbai,14-05-2015,MI,KKR,KKR,field,Wankhede Stadium,home,121.8125,114.07692309999999,16,13,1949,1483
508,509,2015,Hyderabad,15-05-2015,SH,RCB,SH,bat,"Rajiv Gandhi International Stadium, Uppal",away,102.57142859999999,104.875,14,16,1436,1678
509,510,2015,Chandigarh,16-05-2015,KXIP,CSK,KXIP,bat,"Punjab Cricket Association Stadium, Mohali",away,93.5,125.29411759999999,14,17,1309,2130
510,511,2015,Mumbai,16-05-2015,RR,KKR,RR,bat,Brabourne Stadium,home,106.07142859999999,114.07692309999999,14,13,1485,1483
511,512,2015,Bangalore,17-05-2015,DD,RCB,RCB,field,M Chinnaswamy Stadium,,100.7142857,104.875,14,16,1410,1678
512,513,2015,Hyderabad,17-05-2015,SH,MI,SH,bat,"Rajiv Gandhi International Stadium, Uppal",away,102.57142859999999,121.8125,14,16,1436,1949
513,514,2015,Mumbai,19-05-2015,MI,CSK,MI,bat,Wankhede Stadium,home,121.8125,125.29411759999999,16,17,1949,2130
514,515,2015,Pune,20-05-2015,RCB,RR,RCB,bat,Maharashtra Cricket Association Stadium,home,104.875,106.07142859999999,16,14,1678,1485
515,516,2015,Ranchi,22-05-2015,RCB,CSK,CSK,field,JSCA International Stadium Complex,away,104.875,125.29411759999999,16,17,1678,2130
516,517,2015,Kolkata,24-05-2015,MI,CSK,CSK,field,Eden Gardens,home,121.8125,125.29411759999999,16,17,1949,2130
517,518,2016,Mumbai,09-04-2016,MI,RPS,MI,bat,Wankhede Stadium,away,109.7857143,85.78571429,14,14,1537,1201
518,519,2016,Kolkata,10-04-2016,DD,KKR,KKR,field,Eden Gardens,away,92.78571429,100.33333329999999,14,15,1299,1505
519,520,2016,Chandigarh,11-04-2016,KXIP,GL,GL,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",away,89.5,106.5,14,16,1253,1704
520,521,2016,Bangalore,12-04-2016,RCB,SH,SH,field,M Chinnaswamy Stadium,home,117.1875,105.11764709999999,16,17,1875,1787
521,522,2016,Kolkata,13-04-2016,KKR,MI,MI,field,Eden Gardens,away,100.33333329999999,109.7857143,15,14,1505,1537
522,523,2016,Rajkot,14-04-2016,RPS,GL,RPS,bat,Saurashtra Cricket Association Stadium,away,85.78571429,106.5,14,16,1201,1704
523,524,2016,Delhi,15-04-2016,KXIP,DD,DD,field,Feroz Shah Kotla,away,89.5,92.78571429,14,14,1253,1299
524,525,2016,Hyderabad,16-04-2016,SH,KKR,SH,bat,"Rajiv Gandhi International Stadium, Uppal",away,105.11764709999999,100.33333329999999,17,15,1787,1505
525,526,2016,Mumbai,16-04-2016,MI,GL,GL,field,Wankhede Stadium,away,109.7857143,106.5,14,16,1537,1704
526,527,2016,Chandigarh,17-04-2016,RPS,KXIP,RPS,bat,"Punjab Cricket Association IS Bindra Stadium, Mohali",away,85.78571429,89.5,14,14,1201,1253
527,528,2016,Bangalore,17-04-2016,RCB,DD,DD,field,M Chinnaswamy Stadium,away,117.1875,92.78571429,16,14,1875,1299
528,529,2016,Hyderabad,18-04-2016,MI,SH,SH,field,"Rajiv Gandhi International Stadium, Uppal",away,109.7857143,105.11764709999999,14,17,1537,1787
529,530,2016,Chandigarh,19-04-2016,KXIP,KKR,KKR,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",away,89.5,100.33333329999999,14,15,1253,1505
530,531,2016,Mumbai,20-04-2016,RCB,MI,MI,field,Wankhede Stadium,away,117.1875,109.7857143,16,14,1875,1537
531,532,2016,Rajkot,21-04-2016,GL,SH,SH,field,Saurashtra Cricket Association Stadium,away,106.5,105.11764709999999,16,17,1704,1787
532,533,2016,Pune,22-04-2016,RCB,RPS,RPS,field,Maharashtra Cricket Association Stadium,home,117.1875,85.78571429,16,14,1875,1201
533,534,2016,Delhi,23-04-2016,DD,MI,MI,field,Feroz Shah Kotla,home,92.78571429,109.7857143,14,14,1299,1537
534,535,2016,Hyderabad,23-04-2016,KXIP,SH,SH,field,"Rajiv Gandhi International Stadium, Uppal",away,89.5,105.11764709999999,14,17,1253,1787
535,536,2016,Rajkot,24-04-2016,RCB,GL,RCB,bat,Saurashtra Cricket Association Stadium,away,117.1875,106.5,16,16,1875,1704
536,537,2016,Pune,24-04-2016,RPS,KKR,KKR,field,Maharashtra Cricket Association Stadium,away,85.78571429,100.33333329999999,14,15,1201,1505
537,538,2016,Chandigarh,25-04-2016,MI,KXIP,KXIP,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",home,109.7857143,89.5,14,14,1537,1253
538,539,2016,Hyderabad,26-04-2016,SH,RPS,RPS,field,"Rajiv Gandhi International Stadium, Uppal",away,105.11764709999999,85.78571429,17,14,1787,1201
539,540,2016,Delhi,27-04-2016,GL,DD,DD,field,Feroz Shah Kotla,home,106.5,92.78571429,16,14,1704,1299
540,541,2016,Mumbai,28-04-2016,KKR,MI,MI,field,Wankhede Stadium,away,100.33333329999999,109.7857143,15,14,1505,1537
541,542,2016,Pune,29-04-2016,RPS,GL,GL,field,Maharashtra Cricket Association Stadium,away,85.78571429,106.5,14,16,1201,1704
542,543,2016,Delhi,30-04-2016,DD,KKR,KKR,field,Feroz Shah Kotla,home,92.78571429,100.33333329999999,14,15,1299,1505
543,544,2016,Hyderabad,30-04-2016,SH,RCB,RCB,field,"Rajiv Gandhi International Stadium, Uppal",home,105.11764709999999,117.1875,17,16,1787,1875
544,545,2016,Rajkot,01-05-2016,KXIP,GL,GL,field,Saurashtra Cricket Association Stadium,home,89.5,106.5,14,16,1253,1704
545,546,2016,Pune,01-05-2016,RPS,MI,MI,field,Maharashtra Cricket Association Stadium,away,85.78571429,109.7857143,14,14,1201,1537
546,547,2016,Bangalore,02-05-2016,RCB,KKR,KKR,field,M Chinnaswamy Stadium,away,117.1875,100.33333329999999,16,15,1875,1505
547,548,2016,Rajkot,03-05-2016,GL,DD,DD,field,Saurashtra Cricket Association Stadium,away,106.5,92.78571429,16,14,1704,1299
548,549,2016,Kolkata,04-05-2016,KKR,KXIP,KXIP,field,Eden Gardens,home,100.33333329999999,89.5,15,14,1505,1253
549,550,2016,Delhi,05-05-2016,DD,RPS,RPS,field,Feroz Shah Kotla,away,92.78571429,85.78571429,14,14,1299,1201
550,551,2016,Hyderabad,06-05-2016,GL,SH,SH,field,"Rajiv Gandhi International Stadium, Uppal",away,106.5,105.11764709999999,16,17,1704,1787
551,552,2016,Bangalore,07-05-2016,RPS,RCB,RCB,field,M Chinnaswamy Stadium,away,85.78571429,117.1875,14,16,1201,1875
552,553,2016,Chandigarh,07-05-2016,KXIP,DD,DD,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",home,89.5,92.78571429,14,14,1253,1299
553,554,2016,Visakhapatnam,08-05-2016,SH,MI,MI,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,home,105.11764709999999,109.7857143,17,14,1787,1537
554,555,2016,Kolkata,08-05-2016,KKR,GL,GL,field,Eden Gardens,away,100.33333329999999,106.5,15,16,1505,1704
555,556,2016,Chandigarh,09-05-2016,RCB,KXIP,KXIP,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",home,117.1875,89.5,16,14,1875,1253
556,557,2016,Visakhapatnam,10-05-2016,SH,RPS,SH,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,home,105.11764709999999,85.78571429,17,14,1787,1201
557,558,2016,Bangalore,11-05-2016,RCB,MI,MI,field,M Chinnaswamy Stadium,away,117.1875,109.7857143,16,14,1875,1537
558,559,2016,Hyderabad,12-05-2016,SH,DD,DD,field,"Rajiv Gandhi International Stadium, Uppal",away,105.11764709999999,92.78571429,17,14,1787,1299
559,560,2016,Visakhapatnam,13-05-2016,MI,KXIP,MI,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,away,109.7857143,89.5,14,14,1537,1253
560,561,2016,Bangalore,14-05-2016,RCB,GL,GL,field,M Chinnaswamy Stadium,home,117.1875,106.5,16,16,1875,1704
561,562,2016,Kolkata,14-05-2016,RPS,KKR,RPS,bat,Eden Gardens,away,85.78571429,100.33333329999999,14,15,1201,1505
562,563,2016,Chandigarh,15-05-2016,KXIP,SH,KXIP,bat,"Punjab Cricket Association IS Bindra Stadium, Mohali",away,89.5,105.11764709999999,14,17,1253,1787
563,564,2016,Visakhapatnam,15-05-2016,MI,DD,DD,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,home,109.7857143,92.78571429,14,14,1537,1299
564,565,2016,Kolkata,16-05-2016,KKR,RCB,RCB,field,Eden Gardens,away,100.33333329999999,117.1875,15,16,1505,1875
565,566,2016,Visakhapatnam,17-05-2016,DD,RPS,RPS,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,away,92.78571429,85.78571429,14,14,1299,1201
566,567,2016,Bangalore,18-05-2016,RCB,KXIP,KXIP,field,M Chinnaswamy Stadium,home,117.1875,89.5,16,14,1875,1253
567,568,2016,Kanpur,19-05-2016,KKR,GL,GL,field,Green Park,away,100.33333329999999,106.5,15,16,1505,1704
568,569,2016,Raipur,20-05-2016,SH,DD,DD,field,Shaheed Veer Narayan Singh International Stadium,away,105.11764709999999,92.78571429,17,14,1787,1299
569,570,2016,Visakhapatnam,21-05-2016,KXIP,RPS,KXIP,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,away,89.5,85.78571429,14,14,1253,1201
570,571,2016,Kanpur,21-05-2016,MI,GL,GL,field,Green Park,away,109.7857143,106.5,14,16,1537,1704
571,572,2016,Kolkata,22-05-2016,KKR,SH,SH,field,Eden Gardens,home,100.33333329999999,105.11764709999999,15,17,1505,1787
572,573,2016,Raipur,22-05-2016,DD,RCB,RCB,field,Shaheed Veer Narayan Singh International Stadium,away,92.78571429,117.1875,14,16,1299,1875
573,574,2016,Bangalore,24-05-2016,GL,RCB,RCB,field,M Chinnaswamy Stadium,away,106.5,117.1875,16,16,1704,1875
574,575,2016,Delhi,25-05-2016,SH,KKR,KKR,field,Feroz Shah Kotla,home,105.11764709999999,100.33333329999999,17,15,1787,1505
575,576,2016,Delhi,27-05-2016,GL,SH,SH,field,Feroz Shah Kotla,away,106.5,105.11764709999999,16,17,1704,1787
